scenario_name,model_kind,loan_id,month_asof,rank,feature,contribution
base,graduation_risk,1792,6,5,late_count_roll,0.002942244353656604
base,graduation_risk,1792,6,6,util_proxy,-0.0019897463063954686
base,graduation_risk,1792,6,7,loan_age_month,-0.00157569891636549
base,graduation_risk,1792,6,8,rate_diff_bps,-0.0015355471823740173
base,graduation_risk,2110,6,1,dpd30_roll6,-0.2677505986135056
base,graduation_risk,2110,6,2,dpd30_roll3,-0.17443573032365464
base,graduation_risk,2110,6,3,late_count_roll,-0.009232559868370722
base,graduation_risk,2110,6,4,term_months,-0.006861232814943594
base,graduation_risk,2110,6,5,introducer_Dealer_A,-0.00316462009528771
base,graduation_risk,2110,6,6,loan_age_month,-0.0025890101166005314
base,graduation_risk,2110,6,7,rate_diff_bps,-0.0011837979076467283
base,graduation_risk,2110,6,8,util_proxy,0.0011662601944480986
base,uplift_surrogate,2750,18,1,credit_score,0.02015738838248617
base,uplift_surrogate,2750,18,2,balance,-0.010905711940950675
base,uplift_surrogate,2750,18,3,income,0.009974451245246293
base,uplift_surrogate,2750,18,4,term_months,0.004631913328869315
base,uplift_surrogate,2750,18,5,introducer_Dealer_B,0.002311386106744032
base,uplift_surrogate,2750,18,6,dpd30_roll3,0.001807749569626319
base,uplift_surrogate,2750,18,7,paydown_rate1,0.001661542880609584
base,uplift_surrogate,2750,18,8,score_trend3,0.0014358600880341084
base,uplift_surrogate,2016,18,1,credit_score,0.02162261112215026
base,uplift_surrogate,2016,18,2,balance,-0.008902941311909518
base,uplift_surrogate,2016,18,3,score_trend3,0.007802660175212452
base,uplift_surrogate,2016,18,4,income,0.0065192491798995375
base,uplift_surrogate,2016,18,5,term_months,0.006175884438492419
base,uplift_surrogate,2016,18,6,late_count_roll,-0.0038004475701180532
base,uplift_surrogate,2016,18,7,dpd30_roll3,0.003615499139252638
base,uplift_surrogate,2016,18,8,introducer_Broker_Y,0.0033649781705301592
base,uplift_surrogate,126,18,1,credit_score,0.022561613955624144
base,uplift_surrogate,126,18,2,income,0.003715972032542736
base,uplift_surrogate,126,18,3,paydown_rate1,0.003243501618932155
base,uplift_surrogate,126,18,4,term_months,0.0030879422192462095
base,uplift_surrogate,126,18,5,balance,-0.001929752949857365
base,uplift_surrogate,126,18,6,introducer_Dealer_A,-0.0013095321574867075
base,uplift_surrogate,126,18,7,score_trend3,0.0012777521225856483
base,uplift_surrogate,126,18,8,income_stability,0.0011607045851776206
base,uplift_surrogate,2659,18,1,credit_score,0.018102448030357314
base,uplift_surrogate,2659,18,2,term_months,0.007719855548115525
base,uplift_surrogate,2659,18,3,balance,-0.004232417618403383
base,uplift_surrogate,2659,18,4,income,0.0030640471145527825
base,uplift_surrogate,2659,18,5,score_trend3,0.0026487702866562226
base,uplift_surrogate,2659,18,6,late_count_roll,-0.002280268542070832
base,uplift_surrogate,2659,18,7,dpd30_roll3,0.001807749569626319
base,uplift_surrogate,2659,18,8,util_proxy,-0.001487685638702898
base,uplift_surrogate,1878,18,1,credit_score,0.023661930754666802
base,uplift_surrogate,1878,18,2,balance,-0.005937901982196243
base,uplift_surrogate,1878,18,3,income,0.005671746786512597
base,uplift_surrogate,1878,18,4,term_months,0.0030879422192462095
base,uplift_surrogate,1878,18,5,rate_diff_bps,-0.0022107926180593997
base,uplift_surrogate,1878,18,6,paydown_rate1,0.001843101368639114
base,uplift_surrogate,1878,18,7,introducer_Dealer_A,-0.0013095321574867075
base,uplift_surrogate,1878,18,8,util_proxy,-0.0011275460469001312
base,uplift_surrogate,1516,18,1,credit_score,0.02376530840519848
base,uplift_surrogate,1516,18,2,income,0.006584441671698533
base,uplift_surrogate,1516,18,3,balance,-0.005452855970475338
base,uplift_surrogate,1516,18,4,term_months,0.004631913328869315
base,uplift_surrogate,1516,18,5,income_stability,0.0015910079117863788
base,uplift_surrogate,1516,18,6,paydown_rate1,0.0013165826463945036
base,uplift_surrogate,1516,18,7,rate_diff_bps,-0.0010050419636703205
base,uplift_surrogate,1516,18,8,util_proxy,-0.0008919143836728507
base,uplift_surrogate,2413,18,1,credit_score,0.017299046719581948
base,uplift_surrogate,2413,18,2,income,0.01186503350741716
base,uplift_surrogate,2413,18,3,balance,-0.006618531063159449
base,uplift_surrogate,2413,18,4,term_months,0.006175884438492419
base,uplift_surrogate,2413,18,5,rate_diff_bps,-0.0019178476498223917
base,uplift_surrogate,2413,18,6,income_stability,0.0017100589351160245
base,uplift_surrogate,2413,18,7,introducer_Dealer_A,-0.0013095321574867075
base,uplift_surrogate,2413,18,8,util_proxy,-0.0006007734594676589
base,uplift_surrogate,1945,18,1,credit_score,0.019419424748083006
base,uplift_surrogate,1945,18,2,income,0.007692714032281454
base,uplift_surrogate,1945,18,3,balance,-0.006780213067066416
base,uplift_surrogate,1945,18,4,term_months,0.006175884438492419
base,uplift_surrogate,1945,18,5,dpd30_roll3,0.003615499139252638
base,uplift_surrogate,1945,18,6,late_count_roll,-0.0030403580560944424
base,uplift_surrogate,1945,18,7,score_trend3,0.0023572429607489403
base,uplift_surrogate,1945,18,8,paydown_rate1,0.001739412080776909
base,uplift_surrogate,2262,18,1,credit_score,0.022549563079718803
base,uplift_surrogate,2262,18,2,balance,-0.005061689831990737
base,uplift_surrogate,2262,18,3,term_months,0.004631913328869315
base,uplift_surrogate,2262,18,4,dpd30_roll3,0.003615499139252638
base,uplift_surrogate,2262,18,5,score_trend3,0.003024029815994174
base,uplift_surrogate,2262,18,6,income,0.0026728921637588104
base,uplift_surrogate,2262,18,7,late_count_roll,-0.002280268542070832
base,uplift_surrogate,2262,18,8,income_stability,0.0020745494494307745
base,uplift_surrogate,877,18,1,credit_score,0.020967504867688978
base,uplift_surrogate,877,18,2,income,0.005476169311115611
base,uplift_surrogate,877,18,3,term_months,0.004631913328869315
base,uplift_surrogate,877,18,4,balance,-0.004250672038199331
base,uplift_surrogate,877,18,5,score_trend3,0.0019835887885000284
base,uplift_surrogate,877,18,6,income_stability,0.00129765362760631
base,uplift_surrogate,877,18,7,util_proxy,-0.000835985658400295
base,uplift_surrogate,877,18,8,tenure_months,0.000608335007801913
base,uplift_surrogate,2821,18,1,credit_score,0.023762654340815113
base,uplift_surrogate,2821,18,2,income,0.0050850143603216385
base,uplift_surrogate,2821,18,3,balance,-0.005061689831990737
base,uplift_surrogate,2821,18,4,term_months,0.004631913328869315
base,uplift_surrogate,2821,18,5,introducer_Dealer_B,0.002311386106744032
base,uplift_surrogate,2821,18,6,dpd30_roll3,0.001807749569626319
base,uplift_surrogate,2821,18,7,paydown_rate1,0.0016650305777962107
base,uplift_surrogate,2821,18,8,late_count_roll,-0.0015201790280472212
base,uplift_surrogate,1381,18,1,credit_score,0.02303260730402146
base,uplift_surrogate,1381,18,2,term_months,0.006175884438492419
base,uplift_surrogate,1381,18,3,balance,-0.005671909008026714
base,uplift_surrogate,1381,18,4,income,0.004824244393125657
base,uplift_surrogate,1381,18,5,introducer_Dealer_B,0.002311386106744032
base,uplift_surrogate,1381,18,6,income_stability,0.0015089135643350778
base,uplift_surrogate,1381,18,7,util_proxy,-0.0012662458944597403
base,uplift_surrogate,1381,18,8,rate_diff_bps,-0.0009715076150651658
base,uplift_surrogate,1555,18,1,credit_score,0.0227692430494012
base,uplift_surrogate,1555,18,2,income,0.00788829150767844
base,uplift_surrogate,1555,18,3,term_months,0.006175884438492419
base,uplift_surrogate,1555,18,4,balance,-0.00466009259647988
base,uplift_surrogate,1555,18,5,income_stability,0.0019775736503295583
base,uplift_surrogate,1555,18,6,rate_diff_bps,-0.00164008494758623
base,uplift_surrogate,1555,18,7,introducer_Online,-0.0011266976406143886
base,uplift_surrogate,1555,18,8,util_proxy,-0.000636252777017449
base,uplift_surrogate,2408,18,1,credit_score,0.017968121320356693
base,uplift_surrogate,2408,18,2,balance,-0.008986390088119566
base,uplift_surrogate,2408,18,3,score_trend3,0.007352199630834715
base,uplift_surrogate,2408,18,4,dpd30_roll3,0.0054232487088789584
base,uplift_surrogate,2408,18,5,late_count_roll,-0.0053206265981652736
base,uplift_surrogate,2408,18,6,term_months,0.004631913328869315
base,uplift_surrogate,2408,18,7,income,0.004041934491537713
base,uplift_surrogate,2408,18,8,dpd30_roll6,0.002780962328760284
base,uplift_surrogate,925,18,1,credit_score,0.021615669475754752
base,uplift_surrogate,925,18,2,balance,-0.008749082630772242
base,uplift_surrogate,925,18,3,term_months,0.006175884438492419
base,uplift_surrogate,925,18,4,income,0.006128094229105565
base,uplift_surrogate,925,18,5,score_trend3,0.005591590672057589
base,uplift_surrogate,925,18,6,util_proxy,-0.0015376418107973576
base,uplift_surrogate,925,18,7,introducer_Online,-0.0011266976406143886
base,uplift_surrogate,925,18,8,paydown_rate1,0.0011115730336048325
base,uplift_surrogate,1019,18,1,credit_score,0.027542493639696873
base,uplift_surrogate,1019,18,2,prime_eligible,0.024507988572399206
base,uplift_surrogate,1019,18,3,income,0.004693859409527666
base,uplift_surrogate,1019,18,4,term_months,0.0030879422192462095
base,uplift_surrogate,1019,18,5,balance,-0.002871159456476971
base,uplift_surrogate,1019,18,6,paydown_rate1,0.002194304410657506
base,uplift_surrogate,1019,18,7,income_stability,0.0013427920904216396
base,uplift_surrogate,1019,18,8,score_trend3,0.0006841601674480577
base,uplift_surrogate,2421,18,1,credit_score,0.019984478962926825
base,uplift_surrogate,2421,18,2,income,0.006062901737306569
base,uplift_surrogate,2421,18,3,balance,-0.004474940624263835
base,uplift_surrogate,2421,18,4,term_months,0.0030879422192462095
base,uplift_surrogate,2421,18,5,dpd30_roll3,0.001807749569626319
base,uplift_surrogate,2421,18,6,late_count_roll,-0.0015201790280472212
base,uplift_surrogate,2421,18,7,paydown_rate1,0.0014146988574776295
base,uplift_surrogate,2421,18,8,income_stability,0.0012713246165459307
base,uplift_surrogate,2259,18,1,credit_score,0.021041584669272795
base,uplift_surrogate,2259,18,2,income,0.005736939278311593
base,uplift_surrogate,2259,18,3,balance,-0.0037134705413471455
base,uplift_surrogate,2259,18,4,term_months,0.0030879422192462095
base,uplift_surrogate,2259,18,5,income_stability,0.002610347880659164
base,uplift_surrogate,2259,18,6,introducer_Dealer_B,0.002311386106744032
base,uplift_surrogate,2259,18,7,paydown_rate1,0.0013642583411107392
base,uplift_surrogate,2259,18,8,util_proxy,-0.0006971365066592979
base,uplift_surrogate,2490,18,1,credit_score,0.01841820627187569
base,uplift_surrogate,2490,18,2,term_months,0.004631913328869315
base,uplift_surrogate,2490,18,3,income,0.0037811645243417315
base,uplift_surrogate,2490,18,4,introducer_Broker_Y,0.0033649781705301592
base,uplift_surrogate,2490,18,5,balance,-0.002636459773386211
base,uplift_surrogate,2490,18,6,paydown_rate1,0.000963163705916923
base,uplift_surrogate,2490,18,7,util_proxy,-0.0007509545806429729
base,uplift_surrogate,2490,18,8,income_stability,0.0005960417498525855
base,uplift_surrogate,3000,18,1,credit_score,0.02167316985515489
base,uplift_surrogate,3000,18,2,term_months,0.006175884438492419
base,uplift_surrogate,3000,18,3,income,0.004563474425929677
base,uplift_surrogate,3000,18,4,introducer_Broker_Y,0.0033649781705301592
base,uplift_surrogate,3000,18,5,balance,-0.003199739012804036
base,uplift_surrogate,3000,18,6,rate_diff_bps,-0.002061849488915398
base,uplift_surrogate,3000,18,7,score_trend3,0.0016810537262567109
base,uplift_surrogate,3000,18,8,income_stability,0.0009707875255126512
base,uplift_surrogate,385,18,1,credit_score,0.023381734068351152
base,uplift_surrogate,385,18,2,score_trend3,0.006977020888363671
base,uplift_surrogate,385,18,3,term_months,0.006175884438492419
base,uplift_surrogate,385,18,4,balance,-0.00570841784761861
base,uplift_surrogate,385,18,5,dpd30_roll3,0.003615499139252638
base,uplift_surrogate,385,18,6,introducer_Broker_Y,0.0033649781705301592
base,uplift_surrogate,385,18,7,late_count_roll,-0.0030403580560944424
base,uplift_surrogate,385,18,8,util_proxy,-0.0026195926878666096
base,uplift_surrogate,1227,18,1,credit_score,0.023108213077475903
base,uplift_surrogate,1227,18,2,income,0.008670601409266385
base,uplift_surrogate,1227,18,3,term_months,0.006175884438492419
base,uplift_surrogate,1227,18,4,balance,-0.002795534003036615
base,uplift_surrogate,1227,18,5,rate_diff_bps,-0.001967286524473808
base,uplift_surrogate,1227,18,6,income_stability,0.0017923246580821785
base,uplift_surrogate,1227,18,7,paydown_rate1,0.0015088377832986918
base,uplift_surrogate,1227,18,8,introducer_Online,-0.0011266976406143886
base,uplift_surrogate,668,18,1,credit_score,0.02244173642473696
base,uplift_surrogate,668,18,2,balance,-0.00851959849619461
base,uplift_surrogate,668,18,3,score_trend3,0.008156737911111957
base,uplift_surrogate,668,18,4,income,0.004889436884924652
base,uplift_surrogate,668,18,5,term_months,0.004631913328869315
base,uplift_surrogate,668,18,6,late_count_roll,-0.004560537084141664
base,uplift_surrogate,668,18,7,dpd30_roll3,0.003615499139252638
base,uplift_surrogate,668,18,8,dpd30_roll6,0.002317468607300236
base,uplift_surrogate,2323,18,1,credit_score,0.02374589171170219
base,uplift_surrogate,2323,18,2,income,0.0073015590814874826
base,uplift_surrogate,2323,18,3,balance,-0.006462064607765609
base,uplift_surrogate,2323,18,4,term_months,0.006175884438492419
base,uplift_surrogate,2323,18,5,introducer_Broker_Y,0.0033649781705301592
base,uplift_surrogate,2323,18,6,rate_diff_bps,-0.0016792313386536544
base,uplift_surrogate,2323,18,7,paydown_rate1,0.0009822878950235766
base,uplift_surrogate,2323,18,8,util_proxy,-0.0009531775129674528
base,uplift_surrogate,2511,18,1,credit_score,0.020113984776474445
base,uplift_surrogate,2511,18,2,balance,-0.0037551949294521696
base,uplift_surrogate,2511,18,3,income,0.0033900095735477595
base,uplift_surrogate,2511,18,4,introducer_Broker_Y,0.0033649781705301592
base,uplift_surrogate,2511,18,5,term_months,0.0030879422192462095
base,uplift_surrogate,2511,18,6,paydown_rate1,0.0026763319369330894
base,uplift_surrogate,2511,18,7,income_stability,0.0017177747178180307
base,uplift_surrogate,2511,18,8,util_proxy,-0.0011930253095811666
base,uplift_surrogate,911,18,1,credit_score,0.022872562029634776
base,uplift_surrogate,911,18,2,balance,-0.006110015083129467
base,uplift_surrogate,911,18,3,income,0.004563474425929677
base,uplift_surrogate,911,18,4,term_months,0.0030879422192462095
base,uplift_surrogate,911,18,5,paydown_rate1,0.002267447891012756
base,uplift_surrogate,911,18,6,dpd30_roll3,0.001807749569626319
base,uplift_surrogate,911,18,7,income_stability,0.0018010197498276573
base,uplift_surrogate,911,18,8,rate_diff_bps,-0.0017005845186812863
base,uplift_surrogate,917,18,1,credit_score,0.020085075495809183
base,uplift_surrogate,917,18,2,term_months,0.006175884438492419
base,uplift_surrogate,917,18,3,balance,-0.005116453091378581
base,uplift_surrogate,917,18,4,income,0.004498281934130681
base,uplift_surrogate,917,18,5,late_count_roll,-0.002280268542070832
base,uplift_surrogate,917,18,6,dpd30_roll3,0.001807749569626319
base,uplift_surrogate,917,18,7,income_stability,0.0016993128213250103
base,uplift_surrogate,917,18,8,rate_diff_bps,-0.0012286407855088834
base,uplift_surrogate,108,18,1,credit_score,0.019735523543044625
base,uplift_surrogate,108,18,2,term_months,0.007719855548115525
base,uplift_surrogate,108,18,3,balance,-0.007416509985668034
base,uplift_surrogate,108,18,4,dpd30_roll3,0.0054232487088789584
base,uplift_surrogate,108,18,5,late_count_roll,-0.0053206265981652736
base,uplift_surrogate,108,18,6,score_trend3,0.005147765433879763
base,uplift_surrogate,108,18,7,income,0.004693859409527666
base,uplift_surrogate,108,18,8,dpd30_roll6,0.002317468607300236
base,uplift_surrogate,884,18,1,credit_score,0.023063683008355856
base,uplift_surrogate,884,18,2,income,0.005606554294713602
base,uplift_surrogate,884,18,3,term_months,0.004631913328869315
base,uplift_surrogate,884,18,4,income_stability,0.002364333528412144
base,uplift_surrogate,884,18,5,balance,-0.002234862537875354
base,uplift_surrogate,884,18,6,score_trend3,0.0012731742611531481
base,uplift_surrogate,884,18,7,paydown_rate1,0.0005694985400683201
base,uplift_surrogate,884,18,8,dpd30_roll6,0.00046349372146004724
base,uplift_surrogate,2378,18,1,credit_score,0.023728198022341454
base,uplift_surrogate,2378,18,2,term_months,0.004631913328869315
base,uplift_surrogate,2378,18,3,balance,-0.004276749780764971
base,uplift_surrogate,2378,18,4,income,0.004041934491537713
base,uplift_surrogate,2378,18,5,introducer_Broker_Y,0.0033649781705301592
base,uplift_surrogate,2378,18,6,dpd30_roll3,0.001807749569626319
base,uplift_surrogate,2378,18,7,income_stability,0.0015744097592133466
base,uplift_surrogate,2378,18,8,late_count_roll,-0.0015201790280472212
base,uplift_surrogate,1307,18,1,credit_score,0.02098303437719215
base,uplift_surrogate,1307,18,2,balance,-0.00716616365703789
base,uplift_surrogate,1307,18,3,income,0.005541361802914607
base,uplift_surrogate,1307,18,4,term_months,0.004631913328869315
base,uplift_surrogate,1307,18,5,dpd30_roll3,0.003615499139252638
base,uplift_surrogate,1307,18,6,score_trend3,0.0031152940737208634
base,uplift_surrogate,1307,18,7,late_count_roll,-0.0030403580560944424
base,uplift_surrogate,1307,18,8,income_stability,0.0019321744614932313
base,uplift_surrogate,2592,18,1,credit_score,0.024486265589204123
base,uplift_surrogate,2592,18,2,balance,-0.007982396999342424
base,uplift_surrogate,2592,18,3,score_trend3,0.007776314662506179
base,uplift_surrogate,2592,18,4,dpd30_roll3,0.0054232487088789584
base,uplift_surrogate,2592,18,5,late_count_roll,-0.0053206265981652736
base,uplift_surrogate,2592,18,6,term_months,0.004631913328869315
base,uplift_surrogate,2592,18,7,income,0.002933662130954792
base,uplift_surrogate,2592,18,8,util_proxy,-0.0029304972928495903
base,uplift_surrogate,1723,18,1,credit_score,0.021892772606337978
base,uplift_surrogate,1723,18,2,score_trend3,0.0064295797420482765
base,uplift_surrogate,1723,18,3,balance,-0.005536304746685386
base,uplift_surrogate,1723,18,4,dpd30_roll3,0.0054232487088789584
base,uplift_surrogate,1723,18,5,late_count_roll,-0.0053206265981652736
base,uplift_surrogate,1723,18,6,term_months,0.004631913328869315
base,uplift_surrogate,1723,18,7,dpd30_roll6,0.002780962328760284
base,uplift_surrogate,1723,18,8,income,0.0025425071801608193
base,uplift_surrogate,1008,18,1,credit_score,0.021909150345270252
base,uplift_surrogate,1008,18,2,term_months,0.004631913328869315
base,uplift_surrogate,1008,18,3,introducer_Broker_Y,0.0033649781705301592
base,uplift_surrogate,1008,18,4,income,0.003194432098150773
base,uplift_surrogate,1008,18,5,balance,-0.002406975638808578
base,uplift_surrogate,1008,18,6,income_stability,0.0016620302634041493
base,uplift_surrogate,1008,18,7,rate_diff_bps,-0.001639614851328874
base,uplift_surrogate,1008,18,8,paydown_rate1,0.0015765088340947062
base,uplift_surrogate,2013,18,1,credit_score,0.0230029888790375
base,uplift_surrogate,2013,18,2,term_months,0.007719855548115525
base,uplift_surrogate,2013,18,3,income,0.007627521540482458
base,uplift_surrogate,2013,18,4,balance,-0.0066002766433635
base,uplift_surrogate,2013,18,5,introducer_Dealer_B,0.002311386106744032
base,uplift_surrogate,2013,18,6,late_count_roll,-0.002280268542070832
base,uplift_surrogate,2013,18,7,dpd30_roll3,0.001807749569626319
base,uplift_surrogate,2013,18,8,income_stability,0.0016163718939455928
base,uplift_surrogate,1901,18,1,credit_score,0.01759277287572497
base,uplift_surrogate,1901,18,2,balance,-0.007134870365959121
base,uplift_surrogate,1901,18,3,score_trend3,0.0053693829000408585
base,uplift_surrogate,1901,18,4,income,0.004954629376723648
base,uplift_surrogate,1901,18,5,term_months,0.004631913328869315
base,uplift_surrogate,1901,18,6,introducer_Broker_Y,0.0033649781705301592
base,uplift_surrogate,1901,18,7,dpd30_roll3,0.001807749569626319
base,uplift_surrogate,1901,18,8,income_stability,0.0016978398728017968
base,uplift_surrogate,74,18,1,credit_score,0.02505409881279254
base,uplift_surrogate,74,18,2,income,0.012647343409005102
base,uplift_surrogate,74,18,3,balance,-0.0044123540421063
base,uplift_surrogate,74,18,4,term_months,0.0030879422192462095
base,uplift_surrogate,74,18,5,paydown_rate1,0.0015293325353903367
base,uplift_surrogate,74,18,6,introducer_Online,-0.0011266976406143886
base,uplift_surrogate,74,18,7,income_stability,0.0009751003155762391
base,uplift_surrogate,74,18,8,rate_diff_bps,-0.0006766065450274902
base,uplift_surrogate,2010,18,1,credit_score,0.02024724260924217
base,uplift_surrogate,2010,18,2,score_trend3,0.007913606179897918
base,uplift_surrogate,2010,18,3,balance,-0.007750305090508228
base,uplift_surrogate,2010,18,4,term_months,0.007719855548115525
base,uplift_surrogate,2010,18,5,dpd30_roll3,0.0054232487088789584
base,uplift_surrogate,2010,18,6,late_count_roll,-0.0053206265981652736
base,uplift_surrogate,2010,18,7,util_proxy,-0.00359012245938777
base,uplift_surrogate,2010,18,8,introducer_Broker_Y,0.0033649781705301592
base,uplift_surrogate,15,18,1,credit_score,0.016570674691275065
base,uplift_surrogate,15,18,2,balance,-0.00716616365703789
base,uplift_surrogate,15,18,3,dpd30_roll3,0.0054232487088789584
base,uplift_surrogate,15,18,4,late_count_roll,-0.0053206265981652736
base,uplift_surrogate,15,18,5,util_proxy,-0.00359012245938777
base,uplift_surrogate,15,18,6,introducer_Broker_Y,0.0033649781705301592
base,uplift_surrogate,15,18,7,score_trend3,0.0030938212039802017
base,uplift_surrogate,15,18,8,term_months,0.0030879422192462095
base,uplift_surrogate,1245,18,1,credit_score,0.016995550823581937
base,uplift_surrogate,1245,18,2,score_trend3,0.00815548990963977
base,uplift_surrogate,1245,18,3,dpd30_roll3,0.0054232487088789584
base,uplift_surrogate,1245,18,4,late_count_roll,-0.0053206265981652736
base,uplift_surrogate,1245,18,5,balance,-0.004498410592572911
base,uplift_surrogate,1245,18,6,term_months,0.0030879422192462095
base,uplift_surrogate,1245,18,7,util_proxy,-0.0028582898042048784
base,uplift_surrogate,1245,18,8,dpd30_roll6,0.002780962328760284
base,uplift_surrogate,2114,18,1,credit_score,0.018607704379572453
base,uplift_surrogate,2114,18,2,score_trend3,0.005109232316114316
base,uplift_surrogate,2114,18,3,term_months,0.0030879422192462095
base,uplift_surrogate,2114,18,4,balance,-0.0030119792663314275
base,uplift_surrogate,2114,18,5,income,0.002346929704763833
base,uplift_surrogate,2114,18,6,paydown_rate1,0.002230657532405376
base,uplift_surrogate,2114,18,7,rate_diff_bps,-0.0019534313609360027
base,uplift_surrogate,2114,18,8,dpd30_roll6,0.001853974885840189
base,uplift_surrogate,2507,18,1,credit_score,0.019950284975659104
base,uplift_surrogate,2507,18,2,balance,-0.012144404712818578
base,uplift_surrogate,2507,18,3,score_trend3,0.009065064101975044
base,uplift_surrogate,2507,18,4,term_months,0.006175884438492419
base,uplift_surrogate,2507,18,5,dpd30_roll3,0.0054232487088789584
base,uplift_surrogate,2507,18,6,late_count_roll,-0.0053206265981652736
base,uplift_surrogate,2507,18,7,income,0.004107126983336709
base,uplift_surrogate,2507,18,8,util_proxy,-0.0031846095796893036
base,uplift_surrogate,1120,18,1,credit_score,0.02275247833036925
base,uplift_surrogate,1120,18,2,income,0.0036507795407437413
base,uplift_surrogate,1120,18,3,balance,-0.0033275199513756724
base,uplift_surrogate,1120,18,4,rate_diff_bps,-0.0031411891965428375
base,uplift_surrogate,1120,18,5,term_months,0.0030879422192462095
base,uplift_surrogate,1120,18,6,income_stability,0.002697672547692216
base,uplift_surrogate,1120,18,7,late_count_roll,-0.002280268542070832
base,uplift_surrogate,1120,18,8,dpd30_roll3,0.001807749569626319
base,uplift_surrogate,1568,18,1,credit_score,0.016570674691275065
base,uplift_surrogate,1568,18,2,balance,-0.006373400283042432
base,uplift_surrogate,1568,18,3,term_months,0.006175884438492419
base,uplift_surrogate,1568,18,4,score_trend3,0.004739548107562483
base,uplift_surrogate,1568,18,5,income,0.003911549507939723
base,uplift_surrogate,1568,18,6,late_count_roll,-0.0038004475701180532
base,uplift_surrogate,1568,18,7,dpd30_roll3,0.003615499139252638
base,uplift_surrogate,1568,18,8,dpd30_roll6,0.002317468607300236
base,uplift_surrogate,1820,18,1,credit_score,0.020839748269322653
base,uplift_surrogate,1820,18,2,term_months,0.007719855548115525
base,uplift_surrogate,1820,18,3,balance,-0.005888354271321527
base,uplift_surrogate,1820,18,4,income,0.0043678969505326895
base,uplift_surrogate,1820,18,5,introducer_Dealer_B,0.002311386106744032
base,uplift_surrogate,1820,18,6,income_stability,0.0018327587925698978
base,uplift_surrogate,1820,18,7,util_proxy,-0.0014519098232771792
base,uplift_surrogate,1820,18,8,score_trend3,-0.0007927215323150032
base,uplift_surrogate,159,18,1,credit_score,0.02434365712655013
base,uplift_surrogate,159,18,2,income,0.0051502068521206345
base,uplift_surrogate,159,18,3,term_months,0.0030879422192462095
base,uplift_surrogate,159,18,4,rate_diff_bps,-0.0019588913260808545
base,uplift_surrogate,159,18,5,balance,-0.0016898377182534762
base,uplift_surrogate,159,18,6,income_stability,0.0014834338325198232
base,uplift_surrogate,159,18,7,introducer_Dealer_A,-0.0013095321574867075
base,uplift_surrogate,159,18,8,paydown_rate1,0.0005023269173935952
base,uplift_surrogate,1246,18,1,credit_score,0.017027922961525627
base,uplift_surrogate,1246,18,2,score_trend3,0.008389597739330547
base,uplift_surrogate,1246,18,3,term_months,0.006175884438492419
base,uplift_surrogate,1246,18,4,dpd30_roll3,0.0054232487088789584
base,uplift_surrogate,1246,18,5,late_count_roll,-0.0053206265981652736
base,uplift_surrogate,1246,18,6,balance,-0.0042741420065084065
base,uplift_surrogate,1246,18,7,dpd30_roll6,0.002780962328760284
base,uplift_surrogate,1246,18,8,util_proxy,-0.0027157895588937947
base,uplift_surrogate,2651,18,1,credit_score,0.023227302332132067
base,uplift_surrogate,2651,18,2,term_months,0.006175884438492419
base,uplift_surrogate,2651,18,3,score_trend3,0.004794419434673715
base,uplift_surrogate,2651,18,4,dpd30_roll3,0.003615499139252638
base,uplift_surrogate,2651,18,5,balance,-0.002785102906010359
base,uplift_surrogate,2651,18,6,income,0.002477314688361824
base,uplift_surrogate,2651,18,7,late_count_roll,-0.002280268542070832
base,uplift_surrogate,2651,18,8,income_stability,0.0015279307461095492
base,uplift_surrogate,1205,18,1,credit_score,0.022279468084060373
base,uplift_surrogate,1205,18,2,balance,-0.009534022681998008
base,uplift_surrogate,1205,18,3,score_trend3,0.00910835571650089
base,uplift_surrogate,1205,18,4,term_months,0.006175884438492419
base,uplift_surrogate,1205,18,5,income,0.0058021317701105884
base,uplift_surrogate,1205,18,6,dpd30_roll3,0.003615499139252638
base,uplift_surrogate,1205,18,7,late_count_roll,-0.0030403580560944424
base,uplift_surrogate,1205,18,8,dpd30_roll6,0.002317468607300236
base,uplift_surrogate,1456,18,1,credit_score,0.020446510529638272
base,uplift_surrogate,1456,18,2,term_months,0.006175884438492419
base,uplift_surrogate,1456,18,3,balance,-0.004407138493593171
base,uplift_surrogate,1456,18,4,income,0.003194432098150773
base,uplift_surrogate,1456,18,5,income_stability,0.002660823730973314
base,uplift_surrogate,1456,18,6,introducer_Dealer_B,0.002311386106744032
base,uplift_surrogate,1456,18,7,util_proxy,-0.0014858710913547748
base,uplift_surrogate,1456,18,8,rate_diff_bps,-0.0010931980270743283
base,uplift_surrogate,922,18,1,credit_score,0.023099129781428054
base,uplift_surrogate,922,18,2,term_months,0.006175884438492419
base,uplift_surrogate,922,18,3,income,0.005867324261909584
base,uplift_surrogate,922,18,4,balance,-0.0033040499830665968
base,uplift_surrogate,922,18,5,income_stability,0.0025433227157700636
base,uplift_surrogate,922,18,6,introducer_Dealer_B,0.002311386106744032
base,uplift_surrogate,922,18,7,score_trend3,-0.0006066708826801882
base,uplift_surrogate,922,18,8,util_proxy,-0.0006064913541392406
base,uplift_surrogate,2634,18,1,credit_score,0.023580084457025214
base,uplift_surrogate,2634,18,2,income,0.005541361802914607
base,uplift_surrogate,2634,18,3,balance,-0.004112460002601438
